keyword,type,author,handle,bio,text,date,sentiment,score
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-13,neutral,0.0
Greenhouse Effect,original,,charlespaxton4.bsky.social,,This is why I believe table top demos of the greenhouse effect etc. might be more compelling than telling people to just trust the experts. The trouble is it is difficult to demonstrate things that are statistical.,2025-08-13,positive,0.12000000000000002
Greenhouse Effect,original,Zyn 🦇🔞,zyntaks.ca,,"and yet for some reason, bus shelters seem to be built for maximum greenhouse effect",2025-08-13,neutral,0.0
Greenhouse Effect,original,,spaliga.bsky.social,,"Big Oil KNEW the effects fossils fuels had & will have on ocean acidification & greenhouse effect to atmosphere, which then affects global ecosystems. 1st EXXON INTERNAL MEMO is James Black 1978. Then 1982 internal memo. Entire documents online now.",2025-08-13,neutral,-0.027777777777777776
Greenhouse Effect,original,,notputin.bsky.social,,Boomers like me and Trump won't be around for the consequences of preventable climate change. Europeans are trying hard to make a difference. Trump and his MAGA minions just don't believe in science. The discoverer of the carbon dioxide greenhouse effect won the Nobel in 1903. 122 years!!!,2025-08-13,negative,-0.5696614583333335
Greenhouse Effect,original,MayF,maykayf.bsky.social,,Just finished this. Was disconcerting to read a 1971 book with a dystopian future involving greenhouse effect/climate change & Israel at war,2025-08-12,neutral,0.0
Greenhouse Effect,original,Lex Fractal [they/them],its-lex-actually.bsky.social,,"I guess. We already tried “the greenhouse effect” to no avail but if experts are saying this one is somehow even more simple-minded than that, I’ll take it",2025-08-12,positive,0.5
Greenhouse Effect,original,Terra Branford,danipavlosky.bsky.social,,"Just pointing out the earth seems saturated in triple the light. It's what the Greenhouse Gas Effect was supposed to eventually do I guess it's trapping methane, ozone, photon radiation, heat etc. Now I need sunglasses outside and a hat I used to not need these things. I'm a photographer",2025-08-12,positive,0.2
Greenhouse Effect,original,,nosniborniloc.bsky.social,,Is it because I posted it you’re afraid to watch it? Do you assume information about the greenhouse effect in the video contradicts your long-held beliefs? Do you enjoy relegating your thinking to people who have letters after their names?,2025-08-12,neutral,-0.09999999999999998
Greenhouse Effect,original,,nosniborniloc.bsky.social,,The OP sounds like a guy who’s dedicated his life to studying the greenhouse effect. Why would you be afraid to watch it?,2025-08-12,negative,-0.6
Greenhouse Effect,original,,renerpho.bsky.social,,"@keelingcurve.bsky.social This has just been announced by the International Astronomical Union. 🔭🧪✨
www.wgsbn-iau.org/files/Bullet...",2025-08-12,neutral,0.0
Greenhouse Effect,original,Cluster Block🌈 🍉,clusterblock.bsky.social,,"Hot weather reminder:

Shading on the outside of the window - at a pinch, towels, sheets etc - blocks 10x more heat getting in than blinds and curtains inside.

It’s because the heat hasn’t got trapped by the glass yet in the greenhouse effect.",2025-08-12,positive,0.1375
Greenhouse Effect,original,Peggy Sanders ,peggysanders.bsky.social,,"“Scientific reality:global temperatures are rising.

With increase human activity, in post-Industrial Revolution, global temperatures have risen by approx. 0.85°C. This has resulted in an enhanced greenhouse effect, where too much heat is being trapped, causing temperatures to to rise.”",2025-08-12,neutral,0.0
Greenhouse Effect,original,,nosniborniloc.bsky.social,,"I know it's not easy to understand, but at least try.  The greenhouse effect is what everyone points to when deciding to eliminate oil.  The OP is from Belgium which has a well-developed science and technology sector, supported by numerous universities and research institutes.",2025-08-11,negative,-0.1722222222222222
Greenhouse Effect,original,,nosniborniloc.bsky.social,,I know it is difficult to understand the greenhouse effect.  But it is worth learning.  Keep at it.,2025-08-11,neutral,-0.1
Greenhouse Effect,original,Gogopoet,gogopoet.bsky.social,,We won't be the only ones. He's already set the stage for a runaway greenhouse effect. EVERYONE is going to die.,2025-08-11,neutral,0.0
Greenhouse Effect,original,Rob Duncan,robduncan.bsky.social,,"There's a 40-year lag in the effect of greenhouse gases. The heating we've experienced so far is being caused by emissions in the 1980s. Sadly, ruination is already baked in. The time to SAVE the biosphere was in the 1970s, but oil company profits were more important then, just as they are now.",2025-08-11,positive,0.26
Greenhouse Effect,original,CJC <3 🇺🇦🌾🚜🌾🇺🇦,castyman22205.bsky.social,,how do people still deny easily observable physics that have been established since 1896? Denying CO2 as a greenhouse gas or the greenhouse effect at all is just as absurd as denying plate tectonics (which did not come about until the 1960s).,2025-08-11,neutral,-0.033333333333333326
Greenhouse Effect,original,Gear Boar,gearboar.bsky.social,,"How it feels to join a play party in Rome in August.
Goddamn greenhouse effect.",2025-08-11,neutral,0.0
Greenhouse Effect,original,Terra Branford,danipavlosky.bsky.social,,Light pollution is a thing but it's supposed to be from lights at night blocking our view of meteor showers.. not the fucking light coming from windows. Sunlight is trapped on Earth from the Greenhouse Effect. It's pathetic #ClimateChange,2025-08-11,neutral,-0.09999999999999998
Greenhouse Effect,original,Girl from Downers Grove,goodhart1989.bsky.social,,"Worse than that, scientists at GM and Ford knew that carbon emissions were causing warming in the 1960s. I can't find evidence of this, but I remember reading maybe 10 yrs ago, maybe further back, that they suspected in the 19-teens that it would harm the atmosphere via the greenhouse effect.",2025-08-11,negative,-0.13333333333333333
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Does not matter how many times you post something, it wont make it true

Scientist explaining greenhouse effect is not what is claimed

youtu.be/p8SZClXBBQs?...",2025-08-10,positive,0.425
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Here is one that destroys your main argument about greenhouse effect claims

Of course you will ignore this too

youtu.be/p8SZClXBBQs?...",2025-08-10,positive,0.16666666666666666
Greenhouse Effect,original,,nosniborniloc.bsky.social,,"I know the greenhouse effect is complicated, but you really should try to understand how it works Bulldhoser.",2025-08-10,negative,-0.15
Greenhouse Effect,original,Bishop Whitewind,bishopwhitewind.bsky.social,,"The data centers will drain all the water we have left on the surface trying the rivers in the lake. Sending it up into the sky where it will come down as apocalyptic rain years later. 
Water vapor also enhances the greenhouse effect. You would have had 5 years. Instead you will have zero",2025-08-10,neutral,-0.05185185185185185
Greenhouse Effect,original,ecov8tive.ideas,ecovativeideas.bsky.social,,"August 1998, GHWB: “Those who think we are powerless to do anything about the ‘greenhouse effect’ are forgetting about the ‘White House effect’.”

I think we’re all very aware now of the pointed knee-capping of climate policy led by our presidents.",2025-08-10,neutral,-0.05833333333333333
Greenhouse Effect,original,Val Monahan,valymonahan.bsky.social,,"Cold drinks, food, walk, fancy ice cream and now air-conditioned sleeping! We visited The Ruins: famous bar/eatery complex in re-purposed war-damaged bldgs.",2025-08-10,negative,-0.175
Greenhouse Effect,original,,nosniborniloc.bsky.social,,"youtu.be/hUFOuoD3aHw?...

An adult explaining the greenhouse effect to adults.",2025-08-10,neutral,0.1
Greenhouse Effect,original,Ratmannjack,ratmanjack.bsky.social,,Actually it shines the sun back into the clouds which is greenhouse effect actually,2025-08-10,neutral,0.0
Greenhouse Effect,original,Timothy Hopkins,geologyrocks.bsky.social,,"contributing to cloud formation.

This has the opposite effect from greenhouse gases, also produced by burning fossil fuels that trap heat in the atm. Using a climate model, it was found that pollutants had slowed down the freq of extreme heat spells during the 20th century.",2025-08-10,neutral,-0.07013888888888889
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"Leading questions on the Greenhouse Effect 

bsky.app/profile/robi...",2025-08-09,neutral,0.0
Greenhouse Effect,original,PMC Vanguardist,tylerboschert.bsky.social,,I think there's a decent chance that a New World whose population has the same density and disease resistance as the Old World in 1492 means we're all dead from a runaway greenhouse effect by 1950,2025-08-09,neutral,0.04060606060606059
Greenhouse Effect,original,Peter Griffith,carboncyclist.org,,"Experts say poisonous atmosphere, runaway greenhouse effect, may indicate Venus was once run by MAGA",2025-08-09,neutral,0.0
Greenhouse Effect,original,Nick Tankard,nicktankard.bsky.social,,"Fame fame fatal fame. My interview in the local newspaper The T&A. A pretty good spread, I’m chuffed. And with that I’ll be off for now, things are very tough in my life at the mo and that doesn’t make for good social media content. Goodbye for now my friends 👍🏻🌻",2025-08-09,positive,0.1962962962962963
Greenhouse Effect,original,"Dr. Earhart Sampson, PhD🌎",earhart.bsky.social,,Limestone proves the impossibility of a runaway greenhouse effect on Earth share.google/8zCTd1y4WtGX...,2025-08-09,positive,0.3
Greenhouse Effect,original,MJ,mj2468.bsky.social,,"Nobody cares that you don't like the term greenhouse effect. It's irrelevant. 
Since we've raised CO2 with human activity, we can also lower it by changing what we do. 
Socialism is not part of this discussion.",2025-08-09,negative,-0.25
Greenhouse Effect,original,The Harbinger,robinoflocksley.bsky.social,,"All planets have a greenhouse effect and the term is a misnomer and you have zero control over it, nor will you ever and nor will Socialism award you it

I have explained this before and for years

Its not going to change because you think you are good at lying and misleading people",2025-08-09,positive,0.7
Greenhouse Effect,original,MJ,mj2468.bsky.social,,"When you cite climatologists they reject the danger or the rate of change. Not the greenhouse effect. 
Then there are those outside the field. You love them, but your own standard is within the field.",2025-08-09,positive,0.275
